ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
407F9F,G-LJMJ,S22T,Cirrus,SR22T,Cirrus SR22T,1,Private,,9120,2023
407FA0,G-RORE,E550,Embraer,Praetor 600,Embraer Praetor 600,1,Private,,55020179,2023
407FA1,G-OBOE,NNJA,Skyranger,Nynja,Skyranger Nynja,1,Private,,1157-21,2023
407FA5,G-GWOW,S22T,Cirrus,SR22T,Cirrus SR22T,1,Private,,9342,2023
407FA7,G-DOGR,EC35,Eurocopter,EC135 T3,Eurocopter EC135 T3,1,Private,,2228,
407FA8,G-HJBM,HDJT,Hondajet,Elite,Hondajet Elite,0,Bookajet,BOO,42000177,2019
407FAA,G-OFFC,A109,Leonardo,AW109SP,Leonardo AW109SP,0,SaxonAir,SXN,22448,
407FAC,G-TUOB,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,TUI Airways,TOM,44636,2024
407FAD,G-TUOA,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,TUI Airways,TOM,44635,2024
407FAE,G-TUMZ,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,TUI Airways,TOM,44663,2024
407FAF,G-TUMY,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,TUI Airways,TOM,44619,2024
407FB0,G-CMNW,DA62,Diamond,DA62,Diamond DA62,1,Private,,62.237,2023
407FB5,G-DBSD,GL7T,Bombardier,Global 7500,Bombardier Global 7500,0,Concierge U,,70143,2023
407FBA,G-MSHP,M600,Piper,PA-46-M600,Piper PA-46-M600,1,Private,,4698250,2023
407FC0,G-CMOA,C152,Cessna,152,Cessna 152,1,Private,,15286000,1985
407FC1,G-WUKW,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Wizz Air UK,WUK,11547,2023
407FC2,G-WUKV,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Wizz Air UK,WUK,11492,2023
407FC3,G-WORD,B505,Bell,505 Jet Ranger X,Bell 505 Jet Ranger X,1,Private,,65473,2023
407FC4,G-CMPI,E170,Embraer,E170LR,Embraer E170LR,0,Eastern Airways,EZE,17000029,2004
407FC7,G-UJEC,A20N,Airbus,A320-251N,Airbus A320-251N,0,easyJet,EZY,11549,2023
407FC9,G-TNEA,A21N,Airbus,A321-251NX,Airbus A321-251NX,0,British Airways,BAW,11603,2023
407FCA,G-TNEB,A21N,Airbus,A321-251NX,Airbus A321-251NX,0,British Airways,BAW,11585,2023
407FCB,G-TNEC,A21N,Airbus,A321-251NX,Airbus A321-251NX,0,British Airways,BAW,11744,2023
407FCC,G-XWBR,A35K,Airbus,A350-1041,Airbus A350-1041,0,British Airways,BAW,639,2023
407FCD,G-XWBS,A35K,Airbus,A350-1041,Airbus A350-1041,0,British Airways,BAW,652,2024
407FD1,G-CMRE,C42,Ikarus,C42 FB100 Charlie,Ikarus C42 FB100 Charlie,0,Balado Airfield,,42C-7702,2023
407FD2,G-DHLU,B77L,Boeing,777-F6N,Boeing 777-F6N,0,DHL Air UK,DHK,37717,2011
407FD5,G-CMOE,DA50,Diamond,DA-50,Diamond DA-50,1,Private,,50.C.A.A.048,
407FD6,G-CMRD,C42,Ikarus,C42 FB100 Charlie,Ikarus C42 FB100 Charlie,1,Private,,42C-7703,2023
407FD7,G-RESA,A139,Leonardo,AW139,Leonardo AW139,0,Bristow Helicopters,BHL,32037,2024
407FD9,G-OTST,DA42,Diamond,DA42 NG Twin Star,Diamond DA42 NG Twin Star,0,BAE Systems,BAE,42.N513,2023
407FDA,G-WUKX,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Wizz Air UK,WUK,11615,2023
407FDD,G-LAAB,EC35,Airbus Helicopters,H135,Airbus Helicopters H135,0,London's Air Ambulance,,2246,2023
407FDF,G-KORU,RV9,Van's,RV-9,Van's RV-9,1,Private,,LAA 320-15460,2023
407FE0,G-JCAN,GLEX,Bombardier,Global 6500,Bombardier Global 6500,0,Voluxis,VXS,60092,2023
407FE3,G-TLDM,TL30,TL ULTRALIGHT SRO,TL-3000 SIRIUS 600,TL ULTRALIGHT SRO TL-3000 SIRIUS 600,1,Private,,23 SI 233,2023
407FE4,G-EMHF,A109,AgustaWestland,AW109SP Grand New,AgustaWestland AW109SP Grand New,0,East Midlands Helicopters,CTK,22451,2023
407FE8,G-MIIO,VENT,Schempp-Hirth,Ventus-3M,Schempp-Hirth Ventus-3M,1,Private,,229 MP,2023
407FEA,G-WUKY,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Wizz Air UK,WUK,11505,2023
407FF1,G-OASB,AT75,ATR,72-500(F),ATR 72-500(F),0,ASL Airlines UK,ABV,0679,2001
407FF3,G-HITC,AS50,Airbus Helicopters,H125,Airbus Helicopters H125,0,Ferns Surfacing,,9429,2023
407FF4,G-WUKZ,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Wizz Air UK,WUK,11573,2023
407FF6,G-UAUK,AP32,Aeroprakt,A32 Vixxen,Aeroprakt A32 Vixxen,1,Private,,LAA 422A-15870,2023
407FFA,G-CMSE,NNJA,Skyranger,Nynja 912S,Skyranger Nynja 912S,1,Private,,BMAA/HB/746,2023
407FFB,G-GOST,P28A,Piper,PA-28-181,Piper PA-28-181,1,Private,,2881125,2019
407FFD,G-TUGD,EFOX,Aeropro,Eurofox 3K,Aeropro Eurofox 3K,1,Private,,68323,2023
407FFE,G-SRXX,SR20,Cirrus,SR20,Cirrus SR20,1,Private,,9161,2023
407FFF,G-UZLS,A20N,Airbus,A320-251N,Airbus A320-251N,0,easyJet,EZY,11896,2024
